start_date,end_date,asin,sourceable_product_out_of_stock_rate,procurable_product_out_of_stock_rate,open_purchase_order_units,receive_fill_rate,average_vendor_lead_time_days,sell_through_rate,unfilled_customer_ordered_units,vendor_confirmation_rate,net_received_inventory_cost_amount,net_received_inventory_cost_currency_code,net_received_inventory_units,sellable_on_hand_inventory_cost_amount,sellable_on_hand_inventory_cost_currency_code,sellable_on_hand_inventory_units,unsellable_on_hand_inventory_cost_amount,unsellable_on_hand_inventory_cost_currency_code,unsellable_on_hand_inventory_units,aged_90_plus_days_sellable_inventory_cost_amount,aged_90_plus_days_sellable_inventory_cost_currency_code,aged_90_plus_days_sellable_inventory_units
2026-03-25,2026-03-25,B09LCDRS5G,,,,0,0,,,0,0,USD,0,2632.24,USD,296,0,USD,0,1388.42,USD,153
2026-03-25,2026-03-25,B09LCF8RNW,,,,0,0,,,0,0,USD,0,512.45,USD,37,0,USD,0,512.45,USD,37
2026-03-25,2026-03-25,B09LCJZPRS,,,,0,0,,,0,0,USD,0,0,USD,0,792,USD,88,0,USD,0
2026-03-25,2026-03-25,B09LCNC5R5,,,,0,0,,,0,0,USD,0,2971.68,USD,164,0,USD,0,2083.8,USD,115
2026-03-25,2026-03-25,B09LCP82TF,,,,0,0,,,0,0,USD,0,66.75,USD,10,7.07,USD,1,27.5,USD,5
2026-03-25,2026-03-25,B09LCQ8H4Y,,,,0,0,,,0,0,USD,0,1462.6,USD,155,0,USD,0,1452.56,USD,154
2026-03-25,2026-03-25,B09LCQHYQP,,,,0,0,,,0,0,USD,0,70.65,USD,9,0,USD,0,7.85,USD,1
2026-03-25,2026-03-25,B09NZ6ZVZ4,,,30,0,0,,,0,0,USD,0,506.42,USD,46,0,USD,0,173.36,USD,16
2026-03-25,2026-03-25,B09NZHD4YK,,,2681,0,0,,,0,0,USD,0,1113.35,USD,231,57.7,USD,12,65.75,USD,15
2026-03-25,2026-03-25,B09NZN6W3L,,,90,0,0,,,0,0,USD,0,540.76,USD,163,0,USD,0,53.46,USD,15
2026-03-25,2026-03-25,B09NZNBZ7N,,,216,0,0,,,0,0,USD,0,2692.95,USD,369,0,USD,0,853.35,USD,117
2026-03-25,2026-03-25,B09PGV61BW,,,460,0,0,,,0,0,USD,0,22213.18,USD,2438,55,USD,6,17327.98,USD,1922
2026-03-25,2026-03-25,B09PGVGCH5,,,4932,0,0,,,0,0,USD,0,204755.19,USD,54919,249.91,USD,67,200569.67,USD,53795
2026-03-25,2026-03-25,B09PGVLVHL,,,1544,0,0,,,0,0,USD,0,39244.88,USD,3898,40.28,USD,4,34411.28,USD,3418
2026-03-25,2026-03-25,B09PGVSD2N,,,,0,0,,,0,0,USD,0,173.76,USD,59,0,USD,0,173.76,USD,59
2026-03-25,2026-03-25,B09PGVTTZ1,,,96,0,0,,,0,0,USD,0,8342.65,USD,2281,56.88,USD,16,5116.2,USD,1416
2026-03-25,2026-03-25,B09PGVZ5TJ,,,,0,0,,,0,0,USD,0,111555.33,USD,35115,41.23,USD,13,110638.8,USD,34824
2026-03-25,2026-03-25,B09PGWQBB5,,,6,0,0,,,0,0,USD,0,8.84,USD,2,4.2,USD,1,8.84,USD,2
2026-03-25,2026-03-25,B09PRTHHQS,,,,0,0,,,0,0,USD,0,196,USD,25,0,USD,0,126,USD,18
2026-03-25,2026-03-25,B09PRTNMC5,,,,0,0,,,0,0,USD,0,7.5,USD,1,7.5,USD,1,7.5,USD,1
2026-03-25,2026-03-25,B09PRV1LVQ,,,15,0,0,,,0,0,USD,0,196.65,USD,30,0,USD,0,153,USD,24
2026-03-25,2026-03-25,B09QQWS4M5,,,,0,0,,,0,0,USD,0,10890.46,USD,1251,36.28,USD,4,7174.32,USD,840
2026-03-25,2026-03-25,B09QRB8SYX,,,,0,0,,,0,0,USD,0,117,USD,13,0,USD,0,117,USD,13
2026-03-25,2026-03-25,B09QRBBFQX,,,,0,0,,,0,0,USD,0,5.65,USD,1,0,USD,0,5.65,USD,1
2026-03-25,2026-03-25,B09QRCV9S8,,,,0,0,,,0,0,USD,0,14865.4,USD,1894,24.36,USD,3,13344.06,USD,1713
2026-03-25,2026-03-25,B09QRD7TLX,,,,0,0,,,0,0,USD,0,23,USD,4,0,USD,0,23,USD,4
2026-03-25,2026-03-25,B09QRD8WCF,,,,0,0,,,0,0,USD,0,7.02,USD,1,0,USD,0,7.02,USD,1
2026-03-25,2026-03-25,B09QRFPLD1,,,2477,0,0,,,0,0,USD,0,1325.3,USD,278,9.7,USD,2,200.1,USD,46
2026-03-25,2026-03-25,B09QRHSWLG,,,140,0,0,,,0,0,USD,0,5224.16,USD,979,10.3,USD,2,3479.2,USD,675
2026-03-25,2026-03-25,B09QRK2MSL,,,,0,0,,,0,0,USD,0,8815.64,USD,1003,16.7,USD,2,6844.34,USD,779
2026-03-25,2026-03-25,B09QRL5W33,,,,0,0,,,0,0,USD,0,9897.3,USD,1919,36.55,USD,7,9891.85,USD,1918
2026-03-25,2026-03-25,B09QRLZN89,,,,0,0,,,0,0,USD,0,4249.99,USD,1109,312.11,USD,83,3401.88,USD,891
2026-03-25,2026-03-25,B09QRMYDK6,,,,0,0,,,0,0,USD,0,20433.08,USD,2104,66.38,USD,7,17292.52,USD,1787
2026-03-25,2026-03-25,B09QRN4RMC,,,240,0,0,,,0,0,USD,0,4078.99,USD,439,0,USD,0,3859.65,USD,417
2026-03-25,2026-03-25,B09QRP863Z,,,436,0,0,,,0,0,USD,0,4590.12,USD,720,19.23,USD,3,3904.25,USD,613
2026-03-25,2026-03-25,B09QRS3DXV,,,,0,0,,,0,0,USD,0,36.3,USD,3,0,USD,0,0,USD,0
2026-03-25,2026-03-25,B09QRTDTK3,,,72,0,0,,,0,0,USD,0,551.65,USD,129,0,USD,0,15.4,USD,4
2026-03-25,2026-03-25,B09QRTSFY4,,,12,0,0,,,0,0,USD,0,189.9,USD,47,68.55,USD,19,173.26,USD,43
2026-03-25,2026-03-25,B09S27RTMF,,,,0,0,,,0,0,USD,0,1956.11,USD,195,0,USD,0,1421.34,USD,142
2026-03-25,2026-03-25,B09S28QYQ5,,,,0,0,,,0,0,USD,0,5519.2,USD,431,13.1,USD,1,5191.7,USD,406
2026-03-25,2026-03-25,B09S2FJRL1,,,12,0,0,,,0,0,USD,0,63460.37,USD,7812,71.79,USD,9,63249.25,USD,7785
2026-03-25,2026-03-25,B09Y2DCH6Z,,,,0,0,,,0,0,USD,0,2147,USD,194,0,USD,0,1221.55,USD,111
2026-03-25,2026-03-25,B09Y2DHRB8,,,,0,0,,,0,0,USD,0,5054.37,USD,519,9.5,USD,1,3758.34,USD,396
2026-03-25,2026-03-25,B09Y2DHRBC,,,132,0,0,,,0,0,USD,0,2558.8,USD,184,26.44,USD,2,1276.72,USD,92
2026-03-25,2026-03-25,B09Y2DSNDZ,,,24,0,0,,,0,0,USD,0,586.8,USD,49,0,USD,0,10.8,USD,1
2026-03-25,2026-03-25,B09Y2GP7T7,,,,0,0,,,0,0,USD,0,2383.13,USD,204,22.91,USD,2,761.63,USD,66
2026-03-25,2026-03-25,B0B6GJ6WJX,,,96,0,0,,,0,0,USD,0,1233.05,USD,249,0,USD,0,792.72,USD,168
2026-03-25,2026-03-25,B0B6GKT49Q,,,,0,0,,,0,0,USD,0,1089.5,USD,98,0,USD,0,652,USD,63
2026-03-25,2026-03-25,B0B6GL64PW,,,,0,0,,,0,0,USD,0,147.18,USD,33,0,USD,0,147.18,USD,33
2026-03-25,2026-03-25,B0B6GL6WJM,,,864,0,0,,,0,0,USD,0,12055.38,USD,2188,49.59,USD,9,3377.13,USD,613
2026-03-25,2026-03-25,B0B9HTM5GG,,,53,0,0,,,0,0,USD,0,3530.09,USD,373,8.5,USD,1,1342.21,USD,142
2026-03-25,2026-03-25,B0BG66QWF3,,,,0,0,,,0,0,USD,0,526.82,USD,53,0,USD,0,526.82,USD,53
2026-03-25,2026-03-25,B0C6FWJSYY,,,278,0,0,,,0,0,USD,0,3125.52,USD,500,0,USD,0,208.36,USD,34
2026-03-25,2026-03-25,B0C6FX7KC9,,,,0,0,,,0,0,USD,0,333.36,USD,61,6,USD,1,114,USD,19
2026-03-25,2026-03-25,B0C6FXGD4Q,,,24,0,0,,,0,0,USD,0,2173.71,USD,201,10.82,USD,1,702.19,USD,65
2026-03-25,2026-03-25,B0C6FXMLXQ,,,,0,0,,,0,0,USD,0,0,USD,0,641.52,USD,81,0,USD,0
2026-03-25,2026-03-25,B0C6FXN4FM,,,32,0,0,,,0,0,USD,0,920.4,USD,60,0,USD,0,245.44,USD,16
2026-03-25,2026-03-25,B0C6FXNMS6,,,4,0,0,,,0,0,USD,0,3594.88,USD,314,0,USD,0,838.8,USD,72
2026-03-25,2026-03-25,B0C6FXP2FS,,,,0,0,,,0,0,USD,0,2603.07,USD,189,0,USD,0,904.89,USD,67
2026-03-25,2026-03-25,B0C6FXV47T,,,,0,0,,,0,0,USD,0,2576.14,USD,275,10.32,USD,1,705.74,USD,73
2026-03-25,2026-03-25,B0C6FXVWNP,,,,0,0,,,0,0,USD,0,0,USD,0,682.32,USD,104,0,USD,0
2026-03-25,2026-03-25,B0C6FY4MWC,,,4,0,0,,,0,0,USD,0,5112.33,USD,489,0,USD,0,3801.08,USD,364
2026-03-25,2026-03-25,B0C6FY722F,,,,0,0,,,0,0,USD,0,8726.91,USD,1336,13.1,USD,2,8098.11,USD,1240
2026-03-25,2026-03-25,B0C6FY95QT,,,,0,0,,,0,0,USD,0,436.54,USD,71,0,USD,0,203.54,USD,33
2026-03-25,2026-03-25,B0C6FY997J,,,,0,0,,,0,0,USD,0,5627.06,USD,825,0,USD,0,3584.86,USD,516
2026-03-25,2026-03-25,B0C6FYN14M,,,,0,0,,,0,0,USD,0,1103.9,USD,190,0,USD,0,34.86,USD,6
2026-03-25,2026-03-25,B0C6FYTP23,,,75,0,0,,,0,0,USD,0,3639.59,USD,201,36.7,USD,2,917.5,USD,50
2026-03-25,2026-03-25,B0C6FYX7YZ,,,,0,0,,,0,0,USD,0,8468.03,USD,1093,0,USD,0,4380.76,USD,584
2026-03-25,2026-03-25,B0C6FYZFRG,,,4,0,0,,,0,0,USD,0,2347.28,USD,192,0,USD,0,424.03,USD,35
2026-03-25,2026-03-25,B0C6FZ355R,,,4,0,0,,,0,0,USD,0,168.02,USD,11,0,USD,0,70.7,USD,5
2026-03-25,2026-03-25,B0C6FZ4MCH,,,,0,0,,,0,0,USD,0,386.67,USD,71,10.51,USD,2,295.47,USD,52
2026-03-25,2026-03-25,B0C6FZPJ61,,,28,0,0,,,0,0,USD,0,1601.62,USD,237,0,USD,0,576.89,USD,83
2026-03-25,2026-03-25,B0C6G1VP7W,,,,0,0,,,0,0,USD,0,77.5,USD,5,0,USD,0,77.5,USD,5
2026-03-25,2026-03-25,B0C7DGWFP2,,,,0,0,,,0,0,USD,0,153.12,USD,22,0,USD,0,153.12,USD,22
2026-03-25,2026-03-25,B0CBSX59GF,,,824,0,0,,,0,0,USD,0,11874.24,USD,2604,4.56,USD,1,2029.2,USD,445
2026-03-25,2026-03-25,B0CDYF5SM1,,,1885,0,0,,,0,0,USD,0,15863.04,USD,5096,31.02,USD,10,8831.64,USD,2844
2026-03-25,2026-03-25,B0CDYFSR39,,,,0,0,,,0,0,USD,0,,,,,,,,,
2026-03-25,2026-03-25,B0CDYHBJ37,,,,0,0,,,0,0,USD,0,1292.07,USD,377,3.27,USD,1,889.65,USD,263
2026-03-25,2026-03-25,B0CDYM2XMN,,,,0,0,,,0,0,USD,0,26640.08,USD,3233,0,USD,0,26554.31,USD,3223
2026-03-25,2026-03-25,B0CDYPF958,,,24,0,0,,,0,0,USD,0,1778.79,USD,329,17.21,USD,3,391.66,USD,83
2026-03-25,2026-03-25,B0CDYRLZ8X,,,,0,0,,,0,0,USD,0,560.7,USD,63,0,USD,0,551.8,USD,62
2026-03-25,2026-03-25,B0CDYRRGQ3,,,,0,0,,,0,0,USD,0,0,USD,0,123,USD,12,0,USD,0
2026-03-25,2026-03-25,B0CDYSG4BC,,,508,0,0,,,0,0,USD,0,8895.96,USD,1268,21.18,USD,3,3869.2,USD,556
2026-03-25,2026-03-25,B0CDYVK9JZ,,,,0,0,,,0,0,USD,0,990.15,USD,157,0,USD,0,863.04,USD,138
2026-03-25,2026-03-25,B0CDYW89T8,,,12,0,0,,,0,0,USD,0,21261.6,USD,2091,0,USD,0,17898.48,USD,1767
2026-03-25,2026-03-25,B0CDYWRTWJ,,,28,0,0,,,0,0,USD,0,990.91,USD,103,0,USD,0,825.95,USD,87
2026-03-25,2026-03-25,B0CDYZ3M42,,,,0,0,,,0,0,USD,0,8138.31,USD,2801,11.2,USD,4,7990.81,USD,2751
2026-03-25,2026-03-25,B0CDYZN632,,,,0,0,,,0,0,USD,0,6580.25,USD,565,12.1,USD,1,5043.55,USD,438
2026-03-25,2026-03-25,B0CDZ2V4S7,,,4182,0,0,,,0,0,USD,0,18634.28,USD,6802,182.38,USD,68,10408.46,USD,3799
2026-03-25,2026-03-25,B0CDZ2W2MV,,,76,0,0,,,0,0,USD,0,15301.18,USD,1867,49.56,USD,6,13603.02,USD,1661
2026-03-25,2026-03-25,B0CN7C211F,,,,0,0,,,0,0,USD,0,19293.02,USD,5779,9.68,USD,3,5583.68,USD,1674
2026-03-25,2026-03-25,B0CN7CJ61R,,,,0,0,,,0,0,USD,0,10625.64,USD,2324,9.3,USD,2,9117.27,USD,1999
2026-03-25,2026-03-25,B0CN7DM51G,,,348,0,0,,,0,0,USD,0,2879.8,USD,664,8.34,USD,2,1986.63,USD,471
2026-03-25,2026-03-25,B0CN7DWBSW,,,769,0,0,,,0,0,USD,0,9166.3,USD,715,12.82,USD,1,1089.7,USD,85
2026-03-25,2026-03-25,B0CN7DWWFP,,,444,0,0,,,0,0,USD,0,19049.73,USD,4109,50.67,USD,11,1323.93,USD,297
2026-03-25,2026-03-25,B0CN7DWWVM,,,12,0,30,,,0,3.34,USD,1,2757.72,USD,890,9,USD,3,1818,USD,606
2026-03-25,2026-03-25,B0CN7F4B9Z,,,228,0,0,,,0,0,USD,0,7675.65,USD,1675,13.45,USD,3,1286.84,USD,298
2026-03-25,2026-03-25,B0CN7F4PKC,,,,0,0,,,0,0,USD,0,18461.88,USD,3980,23.25,USD,5,14839.53,USD,3201
2026-03-25,2026-03-25,B0CN7FLF5T,,,180,0,0,,,0,0,USD,0,5423.98,USD,1627,6.34,USD,2,116.72,USD,38
2026-03-25,2026-03-25,B0CN7FQ8V5,,,,0,0,,,0,0,USD,0,1645.82,USD,546,0,USD,0,1422,USD,474
2026-03-25,2026-03-25,B0CN7FVF7W,,,,0,0,,,0,0,USD,0,31688.52,USD,5757,44.08,USD,8,31091.92,USD,5648
2026-03-25,2026-03-25,B0CN7G1D22,,,,0,0,,,0,0,USD,0,102552.27,USD,8526,141.03,USD,12,89846.16,USD,7306
2026-03-25,2026-03-25,B0CN7GZ3PZ,,,,0,0,,,0,0,USD,0,9251.77,USD,1090,0,USD,0,7160.89,USD,848
2026-03-25,2026-03-25,B0CN7H8SY1,,,32,0,0,,,0,0,USD,0,5830.51,USD,464,36.82,USD,3,3669.2,USD,300
2026-03-25,2026-03-25,B0CPKGW3GZ,,,1155,0,0,,,0,0,USD,0,46964.21,USD,4471,138.45,USD,14,33900.51,USD,3237
2026-03-25,2026-03-25,B0CPKKHT8P,,,1296,0,0,,,0,0,USD,0,46939.23,USD,9113,128.53,USD,25,11460.19,USD,2198
2026-03-25,2026-03-25,B0CRSGZN8V,,,24,0,0,,,0,0,USD,0,4446.31,USD,487,0,USD,0,1259.94,USD,138
2026-03-25,2026-03-25,B0CRSNJQ1D,,,108,0,0,,,0,0,USD,0,4517.73,USD,497,0,USD,0,36.36,USD,4
2026-03-25,2026-03-25,B0CRSRW7LM,,,184,0,0,,,0,0,USD,0,5448.28,USD,401,24.8,USD,2,313.44,USD,22
2026-03-25,2026-03-25,B0CRSS87CF,,,,0,0,,,0,0,USD,0,1984.49,USD,749,2.28,USD,1,1984.49,USD,749
2026-03-25,2026-03-25,B0CRST49RH,,,,0,0,,,0,0,USD,0,5233.05,USD,1203,0,USD,0,5233.05,USD,1203
2026-03-25,2026-03-25,B0CRSTB7ZN,,,,0,0,,,0,0,USD,0,2918.8,USD,257,0,USD,0,1776.7,USD,163
2026-03-25,2026-03-25,B0CRSTZKQP,,,,0,0,,,0,0,USD,0,255.3,USD,23,49.15,USD,4,255.3,USD,23
2026-03-25,2026-03-25,B0CRSVHRJZ,,,4,0,0,,,0,0,USD,0,16803.61,USD,1066,47.25,USD,3,6387.01,USD,385
2026-03-25,2026-03-25,B0CRSVK7YK,,,720,0,0,,,0,0,USD,0,1286.4,USD,450,5.9,USD,2,453.25,USD,163
2026-03-25,2026-03-25,B0CRSW79S3,,,,0,0,,,0,0,USD,0,1982.73,USD,851,2.15,USD,1,1710.27,USD,737
2026-03-25,2026-03-25,B0CRSWLNGF,,,12,0,0,,,0,0,USD,0,961.49,USD,131,0,USD,0,358.29,USD,51
2026-03-25,2026-03-25,B0CRSWQDDP,,,,0,0,,,0,0,USD,0,965.95,USD,83,0,USD,0,893.05,USD,77
2026-03-25,2026-03-25,B0CRSX72PJ,,,,0,0,,,0,0,USD,0,3064.66,USD,1038,0,USD,0,939.57,USD,332
2026-03-25,2026-03-25,B0CRSX7SMP,,,,0,0,,,0,0,USD,0,1947.68,USD,158,14.8,USD,1,1947.68,USD,158
2026-03-25,2026-03-25,B0CRSX9GLW,,,,0,0,,,0,0,USD,0,30082.79,USD,1945,77.35,USD,5,25008.63,USD,1617
2026-03-25,2026-03-25,B0CRSYBT4N,,,952,0,0,,,0,0,USD,0,693,USD,150,0,USD,0,0,USD,0
2026-03-25,2026-03-25,B0CRSZ5F46,,,84,0,0,,,0,0,USD,0,331.56,USD,92,7.24,USD,2,121.6,USD,34
2026-03-25,2026-03-25,B0CTVD6WHG,,,12,0,0,,,0,0,USD,0,1574.5,USD,134,0,USD,0,1116.25,USD,95
2026-03-25,2026-03-25,B0CTVJJM1S,,,,0,0,,,0,0,USD,0,4112.46,USD,201,20.46,USD,1,1923.24,USD,94
2026-03-25,2026-03-25,B0CTVLQG7M,,,24,0,0,,,0,0,USD,0,4067.71,USD,500,0,USD,0,3529.69,USD,437
2026-03-25,2026-03-25,B0CTVNF2F2,,,464,0,0,,,0,0,USD,0,4776.48,USD,588,57.24,USD,7,4155.48,USD,519
2026-03-25,2026-03-25,B0CV62Y5XS,,,,0,0,,,0,0,USD,0,829.6,USD,80,0,USD,0,259.25,USD,25
2026-03-25,2026-03-25,B0CV63138M,,,,0,0,,,0,0,USD,0,2326.11,USD,151,28.64,USD,2,1328.28,USD,84
2026-03-25,2026-03-25,B0CV633WZQ,,,30,0,0,,,0,0,USD,0,530.28,USD,69,0,USD,0,343.08,USD,45
2026-03-25,2026-03-25,B0CV63ZXXJ,,,396,0,0,,,0,0,USD,0,7951.3,USD,2947,2.7,USD,1,6093.7,USD,2259
2026-03-25,2026-03-25,B0CV644NCW,,,2100,0,0,,,0,0,USD,0,16757.55,USD,6347,36.5,USD,14,6235.6,USD,2376
2026-03-25,2026-03-25,B0CV644ND4,,,,0,0,,,0,0,USD,0,0,USD,0,1814.12,USD,266,0,USD,0
2026-03-25,2026-03-25,B0CV645STH,,,96,0,0,,,0,0,USD,0,2834.91,USD,869,0,USD,0,2810.34,USD,862
2026-03-25,2026-03-25,B0CV646DB1,,,,0,0,,,0,0,USD,0,275,USD,22,0,USD,0,275,USD,22
2026-03-25,2026-03-25,B0CV64GG57,,,512,0,0,,,0,0,USD,0,9138.48,USD,1131,0,USD,0,8080,USD,1000
2026-03-25,2026-03-25,B0CV64MN43,,,120,0,0,,,0,0,USD,0,4530.46,USD,1204,3.77,USD,1,3241.84,USD,860
2026-03-25,2026-03-25,B0CV9BP132,,,56,0,0,,,0,0,USD,0,605.04,USD,126,0,USD,0,399.84,USD,86
2026-03-25,2026-03-25,B0CV9MJLFY,,,136,0,0,,,0,0,USD,0,2987.29,USD,220,14.71,USD,1,2281.21,USD,172
2026-03-25,2026-03-25,B0CV9NJ3DM,,,100,0,0,,,0,0,USD,0,657.45,USD,138,4.6,USD,1,401.4,USD,88
2026-03-25,2026-03-25,B0CV9P21LL,,,80,0,0,,,0,0,USD,0,1066.66,USD,212,10.26,USD,2,331.33,USD,65
2026-03-25,2026-03-25,B0CV9PB632,,,,0,0,,,0,0,USD,0,2085.88,USD,453,4.6,USD,1,2081.28,USD,452
2026-03-25,2026-03-25,B0D1LQFWHY,,,1328,0,0,,,0,0,USD,0,5222.7,USD,2106,17.36,USD,7,2909.04,USD,1173
2026-03-25,2026-03-25,B0D1LTYNHJ,,,1363,0,0,,,0,0,USD,0,3605.92,USD,1454,14.88,USD,6,1356.56,USD,547
2026-03-25,2026-03-25,B0D94LQ18G,,,4560,0,0,,,0,0,USD,0,20212.08,USD,6356,22.26,USD,7,197.16,USD,62
2026-03-25,2026-03-25,B0D94N5PBM,,,,0,0,,,0,0,USD,0,478.15,USD,131,0,USD,0,478.15,USD,131
2026-03-25,2026-03-25,B0D94N6DX3,,,260,0,0,,,0,0,USD,0,3296.83,USD,727,8.82,USD,2,2155.05,USD,481
2026-03-25,2026-03-25,B0D94NB6ZF,,,1434,0,0,,,0,0,USD,0,39278.25,USD,2786,70.5,USD,5,14293.05,USD,1014
2026-03-25,2026-03-25,B0D94NDZ6F,,,96,0,0,,,0,0,USD,0,3151.74,USD,486,0,USD,0,1305.21,USD,206
2026-03-25,2026-03-25,B0D94NG7J5,,,2280,0,0,,,0,0,USD,0,52732.55,USD,3740,56.4,USD,4,28226.75,USD,2002
2026-03-25,2026-03-25,B0D94NH2TP,,,3173,0,0,,,0,0,USD,0,7966.3,USD,1717,23.21,USD,5,1173.25,USD,253
2026-03-25,2026-03-25,B0D94NKVD2,,,66,0,0,,,0,0,USD,0,2082.54,USD,367,0,USD,0,2051.79,USD,362
2026-03-25,2026-03-25,B0D94NLQWV,,,,0,0,,,0,0,USD,0,474.29,USD,43,0,USD,0,0,USD,0
2026-03-25,2026-03-25,B0D94P2YN9,,,,0,0,,,0,0,USD,0,1035.96,USD,267,3.88,USD,1,7.76,USD,2
2026-03-25,2026-03-25,B0D94P6L2P,,,48,0,0,,,0,0,USD,0,12196.15,USD,1765,6.91,USD,1,9314.68,USD,1348
2026-03-25,2026-03-25,B0D94PDW22,,,,0,0,,,0,0,USD,0,7905.61,USD,755,17.03,USD,2,4949.55,USD,462
2026-03-25,2026-03-25,B0D94PFW9L,,,2549,0,0,,,0,0,USD,0,22234.6,USD,2666,42.05,USD,5,8896.34,USD,1080
2026-03-25,2026-03-25,B0D94PL6S2,,,,0,0,,,0,0,USD,0,242,USD,50,0,USD,0,242,USD,50
2026-03-25,2026-03-25,B0D94PLH9Z,,,18,0,0,,,0,0,USD,0,23.64,USD,2,0,USD,0,23.64,USD,2
2026-03-25,2026-03-25,B0D94PNMY4,,,200,0,0,,,0,0,USD,0,420.1,USD,63,12.4,USD,2,91.8,USD,14
2026-03-25,2026-03-25,B0D94PQJ6M,,,,0,0,,,0,0,USD,0,1679.94,USD,122,0,USD,0,828.42,USD,62
2026-03-25,2026-03-25,B0D94PQQK4,,,12,0,0,,,0,0,USD,0,3002.85,USD,696,0,USD,0,1341.06,USD,312
2026-03-25,2026-03-25,B0D94PQX5Z,,,,0,0,,,0,0,USD,0,677.16,USD,228,0,USD,0,641.52,USD,216
2026-03-25,2026-03-25,B0D94PS8BC,,,,0,0,,,0,0,USD,0,402.5,USD,35,0,USD,0,402.5,USD,35
2026-03-25,2026-03-25,B0D94PSCVL,,,,0,0,,,0,0,USD,0,4178.79,USD,1413,0,USD,0,4178.79,USD,1413
2026-03-25,2026-03-25,B0D94PST9Q,,,4,0,0,,,0,0,USD,0,768.35,USD,55,0,USD,0,768.35,USD,55
2026-03-25,2026-03-25,B0D94PVSYC,,,112,0,0,,,0,0,USD,0,2557.02,USD,410,18.21,USD,3,1642.99,USD,265
2026-03-25,2026-03-25,B0D94PXBBF,,,,0,0,,,0,0,USD,0,244.55,USD,67,0,USD,0,244.55,USD,67
2026-03-25,2026-03-25,B0D94PXWGZ,,,509,0,0,,,0,0,USD,0,4984.8,USD,1072,9.3,USD,2,813.75,USD,175
2026-03-25,2026-03-25,B0D94Q18B3,,,,0,0,,,0,0,USD,0,1292.06,USD,390,0,USD,0,1195.13,USD,363
2026-03-25,2026-03-25,B0D94Q59QN,,,60,0,0,,,0,0,USD,0,4672.5,USD,534,8.75,USD,1,2485,USD,284
2026-03-25,2026-03-25,B0D94Q7Q4J,,,,0,0,,,0,0,USD,0,0,USD,0,872.36,USD,113,0,USD,0
2026-03-25,2026-03-25,B0D94Q8C1N,,,,0,0,,,0,0,USD,0,9.9,USD,1,0,USD,0,9.9,USD,1
2026-03-25,2026-03-25,B0D94QBRYC,,,,0,0,,,0,0,USD,0,1212.2,USD,290,0,USD,0,798.38,USD,191
2026-03-25,2026-03-25,B0D94QF2NM,,,,0,0,,,0,0,USD,0,1183.31,USD,346,0,USD,0,1151,USD,337
2026-03-25,2026-03-25,B0D94QFZ62,,,,0,0,,,0,0,USD,0,7171.58,USD,832,0,USD,0,1826.1,USD,200
2026-03-25,2026-03-25,B0D94QKZGL,,,12,0,0,,,0,0,USD,0,714.05,USD,218,0,USD,0,336.85,USD,103
2026-03-25,2026-03-25,B0D94QPK5N,,,365,0,16.17,,,0,22.68,USD,6,207.62,USD,55,7.56,USD,2,7.28,USD,2
2026-03-25,2026-03-25,B0D94QX4SY,,,4,0,0,,,0,0,USD,0,1721.54,USD,398,0,USD,0,708.32,USD,164
2026-03-25,2026-03-25,B0D94QZPPF,,,948,0,0,,,0,0,USD,0,30982.65,USD,2713,125.62,USD,11,5538.86,USD,485
2026-03-25,2026-03-25,B0D94R47SQ,,,360,0,0,,,0,0,USD,0,12566.35,USD,1179,139.75,USD,13,7169.85,USD,677
2026-03-25,2026-03-25,B0D94RBTKT,,,,0,0,,,0,0,USD,0,2713.86,USD,198,13.93,USD,1,667.2,USD,48
2026-03-25,2026-03-25,B0D94RDFKP,,,,0,0,,,0,0,USD,0,784.6,USD,89,0,USD,0,579.64,USD,65
2026-03-25,2026-03-25,B0D94RKR1Q,,,,0,0,,,0,0,USD,0,14.52,USD,3,0,USD,0,14.52,USD,3
2026-03-25,2026-03-25,B0DB5Z7MZ8,,,617,0,0,,,0,0,USD,0,4531.84,USD,292,15.52,USD,1,155.2,USD,10
2026-03-25,2026-03-25,B0DB626ZHW,,,163,0,0,,,0,0,USD,0,6494.7,USD,444,72.24,USD,5,674.13,USD,45
2026-03-25,2026-03-25,B0DB69BC9Y,,,257,0,16,,,0,13.44,USD,2,1189.2,USD,186,0,USD,0,868.02,USD,138
2026-03-25,2026-03-25,B0DCHHCNLQ,,,3,0,0,,,0,0,USD,0,366.72,USD,32,0,USD,0,11.46,USD,1
2026-03-25,2026-03-25,B0DCWD6LY3,,,,0,0,,,0,0,USD,0,7552.5,USD,2850,34.25,USD,13,6688.6,USD,2524
2026-03-25,2026-03-25,B0DCWD7VJ2,,,381,0,16,,,0,26.08,USD,4,273.84,USD,42,0,USD,0,6.52,USD,1
2026-03-25,2026-03-25,B0DCWDLS1V,,,4716,0,0,,,0,0,USD,0,2172.45,USD,582,18.68,USD,5,205.7,USD,55
2026-03-25,2026-03-25,B0DCWHYVWM,,,484,0,0,,,0,0,USD,0,533.62,USD,115,4.64,USD,1,0,USD,0
2026-03-25,2026-03-25,B0DCWJ5M91,,,,0,0,,,0,0,USD,0,0,USD,0,3.32,USD,1,0,USD,0
2026-03-25,2026-03-25,B0DCWM4183,,,104,0,0,,,0,0,USD,0,1683.54,USD,233,14.5,USD,2,488.5,USD,68
